Sample_Name	Weight	Mutation_Info	SJ_File
TCGA-32-2616	6.7805	None	/sshare3/home/yshira/mypaper/savnet_paper/analysis/TCGA/data/junction/GBM/TCGA-32-2616-01A-01R-1850-01.SJ.out.tab
TCGA-32-2632	4.8419	None	/sshare3/home/yshira/mypaper/savnet_paper/analysis/TCGA/data/junction/GBM/TCGA-32-2632-01A-01R-1850-01.SJ.out.tab
TCGA-32-2634	6.4493	None	/sshare3/home/yshira/mypaper/savnet_paper/analysis/TCGA/data/junction/GBM/TCGA-32-2634-01A-01R-1850-01.SJ.out.tab
TCGA-32-2638	6.5588	None	/sshare3/home/yshira/mypaper/savnet_paper/analysis/TCGA/data/junction/GBM/TCGA-32-2638-01A-01R-1850-01.SJ.out.tab
TCGA-32-4213	2.4408	None	/sshare3/home/yshira/mypaper/savnet_paper/analysis/TCGA/data/junction/GBM/TCGA-32-4213-01A-01R-1850-01.SJ.out.tab
TCGA-32-5222	5.5962	None	/sshare3/home/yshira/mypaper/savnet_paper/analysis/TCGA/data/junction/GBM/TCGA-32-5222-01A-01R-1850-01.SJ.out.tab
TCGA-41-2571	4.9009	None	/sshare3/home/yshira/mypaper/savnet_paper/analysis/TCGA/data/junction/GBM/TCGA-41-2571-01A-01R-1850-01.SJ.out.tab
TCGA-41-2572	4.5196	None	/sshare3/home/yshira/mypaper/savnet_paper/analysis/TCGA/data/junction/GBM/TCGA-41-2572-01A-01R-1850-01.SJ.out.tab
TCGA-41-3915	4.1045	None	/sshare3/home/yshira/mypaper/savnet_paper/analysis/TCGA/data/junction/GBM/TCGA-41-3915-01A-01R-1850-01.SJ.out.tab
TCGA-41-4097	3.5676	None	/sshare3/home/yshira/mypaper/savnet_paper/analysis/TCGA/data/junction/GBM/TCGA-41-4097-01A-01R-1850-01.SJ.out.tab
TCGA-41-5651	4.3423	None	/sshare3/home/yshira/mypaper/savnet_paper/analysis/TCGA/data/junction/GBM/TCGA-41-5651-01A-01R-1850-01.SJ.out.tab
TCGA-76-4925	6.2432	None	/sshare3/home/yshira/mypaper/savnet_paper/analysis/TCGA/data/junction/GBM/TCGA-76-4925-01A-01R-1850-01.SJ.out.tab
TCGA-76-4926	6.0038	None	/sshare3/home/yshira/mypaper/savnet_paper/analysis/TCGA/data/junction/GBM/TCGA-76-4926-01B-01R-1850-01.SJ.out.tab
TCGA-76-4927	3.2716	None	/sshare3/home/yshira/mypaper/savnet_paper/analysis/TCGA/data/junction/GBM/TCGA-76-4927-01A-01R-1850-01.SJ.out.tab
TCGA-76-4928	6.3727	None	/sshare3/home/yshira/mypaper/savnet_paper/analysis/TCGA/data/junction/GBM/TCGA-76-4928-01B-01R-1850-01.SJ.out.tab
TCGA-76-4929	4.7647	None	/sshare3/home/yshira/mypaper/savnet_paper/analysis/TCGA/data/junction/GBM/TCGA-76-4929-01A-01R-1850-01.SJ.out.tab
TCGA-76-4931	5.4842	None	/sshare3/home/yshira/mypaper/savnet_paper/analysis/TCGA/data/junction/GBM/TCGA-76-4931-01A-01R-1850-01.SJ.out.tab
TCGA-76-4932	5.286	None	/sshare3/home/yshira/mypaper/savnet_paper/analysis/TCGA/data/junction/GBM/TCGA-76-4932-01A-01R-1850-01.SJ.out.tab
